,feature,importance
109,Diverticulosis,0.00030121617551442974
110,Mohs Surgery,0.0002936682432521261
111,Ankylosing Spondylitis,0.00029338212804422194
112,Low Testosterone,0.0002922783439747539
113,Urinary System,0.0002880048304686434
114,Hiatal Hernia,0.00028431896973186803
115,Pancreatic Cancer,0.0002798622810772359
116,Colon Cancer,0.00027907403349573194
117,Mole Mapping,0.0002785514065587186
118,Barrett's Esophagus,0.00027123172725929194
119,Kidney Stones,0.0002674674470877537
120,Stomach Cross Section,0.000256818307037959
121,IUD Placement,0.0002515897137667218
122,Heart Failure,0.00024513642292415064
123,Ear,0.00024223481769520712
124,Skin,0.0002396147152885937
125,ADHD,0.00023234086158497295
126,Gallstone Pancreatitis,0.0002300847918882437
127,Sinus,0.00022979362078709306
128,Eye,0.00022820593129445829
129,Hypoglycemia,0.00022707731211004764
130,Hypoparathyroidism,0.0002253748926948665
131,Torn Rotator Cuff,0.00021748373626587385
132,Wagner Classification,0.00021423837958844578
133,Cervix Anatomy,0.00021308822861246972
134,Vaginal Birth,0.0002059098382070721
135,Wrist,0.00020200172290942993
136,Strep Throat,0.00020075253815506208
137,Coronary Artery Disease,0.0002001272516184126
138,Endometriosis,0.00019211563081396833
139,Prostate Brachytherapy,0.00019166100373302748
140,ABCDE Moles,0.00018679395030194885
141,Crohn's Disease,0.00018516380776860444
142,Angina,0.00017251429501684127
143,Blood Clot in Vein,0.0001693809340645037
144,Gallstones,0.00016814415054034352
145,Basal Cell Carcinoma,0.00016743905761857806
146,BPH,0.00016450574274798525
147,Atherosclerosis,0.00016365119577670082
148,Shingles,0.0001631486635690279
149,Carpal Tunnel Syndrome,0.00016171820363590405
150,Thyroid Cancer,0.00015707417023057323
151,Psoriatic Arthritis,0.00015610197782455423
152,High Blood Pressure,0.000155630374658909
153,Aortic Valve Stenosis,0.000154977711037059
154,Type 2 Diabetes - Glucose Absorption,0.00015159153377529907
155,Lymphatic System,0.00015111300889212673
156,Acne,0.00014787071804036667
157,Mastectomy,0.00014701283539725666
158,External Beam Radiation,0.00014337961986457182
159,Elbow,0.0001432398346057803
160,Ulcerative Colitis,0.00013954530368760773
161,Glaucoma,0.0001382735641672243
162,Peptic Ulcer Disease,0.00013797949492007046
163,Hemorrhoids,0.0001338007869987349
164,Implantable Port,0.00013373377967253633
165,Colon,0.00013198745194641583
166,Esophageal Cancer,0.00013153407725270317
167,COPD,0.00012932624220204594
168,HIV Life Cycle,0.00012902255588546706
169,Reproductive,0.00012806878015792053
170,Astigmatism,0.00012774565101243053
171,Stroke,0.00012735671848676527
172,Outer Ear Infection,0.0001268637231449069
173,Acid Reflux,0.00012644570839959394
174,Deep Vein Thrombosis,0.000125620821347023
175,Chemotherapy IV,0.00012467509601959156
176,Ventricular Fibrillation with Conduction System,0.00012460558411183772
177,Diabetes Type 2 Glucose Transport,0.00012296700517237566
178,Advanced Atherosclerosis,0.00012280258971773513
179,McDonald's Criteria,0.00012153709761634732
180,Allergic Rhinitis,0.0001195363543477929
181,Hepatitis C,0.00011901177408377737
182,Fusiform Aneurysm,0.00011768188118363584
183,Dry Skin,0.00011672905599690756
184,Anal Fissure,0.00011653394598142128
185,Diabetes Type 1 Glucose Absorption,0.00011507383708168862
186,Kyphosis,0.0001149898594073725
187,Urinary Incontinence,0.00011450623028724787
188,Tracheoesophageal Fistula,0.00011440501444844176
189,C-Section,0.00011375438065803632
190,Diabetes Type 1 Insulin Release,0.00011061713296639079
191,Mammography,0.00011019521936176357
192,Basal Cell Carcinoma (Gross),0.00010965208752748221
193,Endometrial Cancer,0.00010805994012083153
194,Coronary Artery Bypass Grafting (CABG),0.00010719649127628893
195,Depression: Brain Activity,0.00010651241941868984
196,Atrial Fibrillation,0.00010543534123599945
197,Stomach Cancer,0.00010432393695072467
198,Eczema,0.00010426603439060626
199,Hyperparathyroidism,0.00010241733615977208
200,Gastric Outlet Obstruction,0.00010108005907586616
201,Torn Medial Meniscus,9.716713955749504e-05
202,Bladder,9.613620657328279e-05
203,Breast Cancer,9.596593901303642e-05
204,Liver Cirrhosis,9.47255634356492e-05
205,Hepatitis,9.403997622460578e-05
206,Scoliosis,9.402752759376367e-05
207,Ringworm: Tinea Pedis,9.20931709072114e-05
208,Enlarged Parathyroid Gland,9.203108564217583e-05
209,Menopause,9.195942332058698e-05
210,Inguinal Hernia: Indirect,9.148827621572168e-05
211,Reproductive System,9.012270785465918e-05
212,Celiac Disease,8.970184553167532e-05
213,Prostate Cancer,8.847057552654077e-05
214,Urinary Tract Infection,8.815769402729735e-05
215,Peripheral Artery Disease,8.678990251406448e-05
216,Mitral Valve Regurgitation,8.64861400540101e-05
217,Lyme Disease,8.611437218589267e-05
218,PCOS,8.492546801956351e-05
219,Migraine,8.411388085835055e-05
220,Lupus,8.262704258023812e-05
221,Atelectasis,8.245742277698866e-05
222,Stye,8.231978248851269e-05
223,Tuberculosis,8.172759113007024e-05
224,Lymph Nodes around Uterus,8.144888061970645e-05
225,Breast,8.051276087637977e-05
226,Kidney Failure,7.840988409405946e-05
227,Appendicitis,7.759985965385968e-05
228,Dry Eye,7.472177813240345e-05
229,Lung Cancer,7.45564552840026e-05
230,Sinusitis,7.372069414325062e-05
231,Concussion: Brain Injury,7.368230299654215e-05
232,Sebaceous Cyst,7.367248747213144e-05
233,Psoriasis,7.250159523187319e-05
234,Warts on Skin,7.114835812385408e-05
235,Liver Cancer,7.03609804154753e-05
236,Melanoma,6.917968761416703e-05
237,Hypercholesterolemia,6.464835828954884e-05
238,Multiple Sclerosis,6.365418818829196e-05
239,Alzheimer's Disease,6.359165262282744e-05
240,Asthmatic Airways,6.340617931640768e-05
241,MRSA,6.287444919747976e-05
242,Saccular Aneurysm,6.118645709253396e-05
243,Cataract,6.0109287402868455e-05
244,Leukemia,5.9936693869436704e-05
245,Comminuted Fracture,5.931695115857077e-05
246,Raynaud's Disease,5.877097420566697e-05
247,Acute Bronchitis,5.870427698359151e-05
248,Myocardial Ischemia,5.644404864709255e-05
249,ALS,5.457969948346836e-05
250,Uterine Fibroids,5.349915175195416e-05
251,Common Cold,5.33659335529275e-05
252,Parkinsons Disease,5.291399145703101e-05
253,Umbilical Ventral Hernia,5.193969783992035e-05
254,HIV/AIDS,5.181409445771163e-05
255,Inner Ear Infection,5.029013775108477e-05
256,Bronchitis,5.0064867416555014e-05
257,Lymphedema,4.998703176297843e-05
258,aug_avg_Crash_sessions,4.919730788111135e-05
259,Smokers Lung,4.802441446848351e-05
260,Chronic Lymphocytic Leukemia,4.801813978858945e-05
261,Influenza,4.7430262299095236e-05
262,Lymph Node Cross Section,4.694898007791169e-05
263,Aortic Dissection,4.6901113306915415e-05
264,Testicular Cancer,4.6840696193239355e-05
265,jul_avg_Crash_sessions,4.674024124979652e-05
266,Lewy Body Dementia,4.648193500545383e-05
267,Pneumonia,4.6083355705663606e-05
268,Stable Fracture,4.589772142198806e-05
269,Rosacea,4.510253336660363e-05
270,Stinging Insect Allergy,4.431144944177268e-05
271,Oral Herpes,4.319667995038612e-05
272,Ventral Hernia,4.1728167172737666e-05
273,Food Allergy,4.150424629628423e-05
274,Blister,3.9800571291740306e-05
275,Contact Dermatitis,3.9177944850758744e-05
276,Concussion: Transected Neuron,3.818718149437985e-05
277,Kidney Cancer,3.794617794733514e-05
278,Cystic Fibrosis,3.7285878596939505e-05
279,Acne Detailed,3.681125046125974e-05
280,Colorectal Cancer,3.654714641274156e-05
281,jun_avg_Crash_sessions,3.557096607513427e-05
282,Bladder Cancer,3.556299797282738e-05
283,Gastrointestinal Cancers,3.400536807989113e-05
284,Immunotherapy,3.344420170647826e-05
285,Pharyngitis,3.097571734681686e-05
286,Hodgkin's Lymphoma,3.040698845287332e-05
287,Rectocele,3.028179174064001e-05
288,Non-Small Cell Lung Cancer,2.9434290575871466e-05
289,Epilepsy,2.8872734055173123e-05
290,Aplastic Anemia,2.8742938158377583e-05
291,HPV,2.8465838271626287e-05
292,Leukopenia,2.7757166365270154e-05
293,Pulmonary Edema,2.7497484052637384e-05
294,Critical Limb Ischemia,2.7193585480465947e-05
295,Cervical Burst Fracture,2.6500753045245346e-05
296,Myocardial Infarction,2.6458105899314562e-05
297,Malar Rash on Face,2.6067273103194935e-05
298,Squamous Cell Cancer Of The Head And Neck,2.5576582901265362e-05
299,sept_avg_Crash_sessions,2.478336123548305e-05
300,Dialysis Vascular Access,2.370365659623175e-05
301,Cervical Cancer,2.334475439013914e-05
302,Melanoma: Tissue,2.2802637963501582e-05
303,Oral Cancer,2.1655282788804406e-05
304,Chronic Myeloid Leukemia,1.824859236640314e-05
305,Dry Macular Degeneration,1.795177543913e-05
306,Torn ACL,1.786290084806808e-05
307,Multiple Myeloma,1.7238172680230554e-05
308,Haglund's Deformity,1.71656740924889e-05
309,Asthmatic Airway,1.678529571123097e-05
310,Small Cell Lung Cancer,1.3637739243022558e-05
311,Hemophilia,1.3564497119591656e-05
312,Cushing's Syndrome,1.3518699705842996e-05
313,Pulmonary Hypertension,1.2897311075978507e-05
314,Kidney Stone,9.07764598747966e-06
315,Non Hodgkins Lymphoma,8.847002097395737e-06
316,Sickle Cell Anemia,7.815057998709356e-06
317,Hepatocellular Carcinoma,7.353480336835809e-06
318,Myeloma,7.315590312493666e-06
319,Myelodysplastic Syndrome,5.897079052645342e-06
320,Ovarian Cancer,5.294332271741076e-06
321,Pericardial Disease,3.5434645936522614e-06
322,Odontoid Fracture,2.835162039350989e-06
323,Heart Attack,2.4380388300535717e-06
324,Renal Cell Carcinoma,1.1791039306595216e-06
325,Thalassemia,8.08843763370934e-07
326,Pertussis,5.494362098933958e-07
327,oct_avg_Crash_sessions,0.0
328,nov_avg_Crash_sessions,0.0
329,Peripheral Anemia,0.0
330,Whiteboard,0.0
