,feature,importance
44,avg_campaigns,0.28164584229228257
45,Lyme Disease,0.2796583367707397
46,Mole Mapping,0.2736039258600289
47,jun_avg_Crash_sessions,0.27046866875828246
48,Coronary Artery Disease,0.2661089918963828
49,AUG_avg_video_dispalys,0.2597560385308703
50,Stomach,0.2592768110917781
51,Colonoscopy,0.2561735612784512
52,Hemorrhoids,0.2528315760443367
53,C-Section,0.24856609672559418
54,Urinary System,0.2442019948902869
55,Stye,0.24379145719587483
56,Head,0.24239593638759144
57,Pelvis,0.24238648562915935
58,aug_avg_exit_sessions,0.2420248394665364
59,Thorax,0.24096240700538807
60,Prostate Brachytherapy,0.23524610585833605
61,Immunotherapy,0.23326642045505305
62,Myeloma,0.23196424253162604
63,Osteoarthritis,0.23177255479551595
64,Ventricular Fibrillation with Conduction System,0.2314514551244074
65,oct_avg_exit_sessions,0.23074377429562623
66,Heart Attack,0.230258602159917
67,Stomach Cross Section,0.22930452839644574
68,Pregnancy,0.2283382731607706
69,Cushing's Syndrome,0.2240220449723208
70,SEPT_avg_video_dispalys,0.2223874415244356
71,Diabetic Retinopathy,0.21478090253518994
72,Alzheimer's Disease,0.2146528625087667
73,specialty_PCP,0.21231724583118033
74,sept_avg_Crash_sessions,0.21138597863727382
75,ranking_5.0,0.21049197077477386
76,External Beam Radiation,0.21047517261902102
77,Smokers Lung,0.20862688826320683
78,Blister,0.20695512936502583
79,Esophagus,0.20691375400285028
80,sept_avg_exit_sessions,0.20543080062491131
81,Rectocele,0.20469642888084563
82,Foot,0.20316904521420565
83,Influenza,0.20223034079482152
84,Celiac Disease,0.2017620613067238
85,Sinus,0.19654770708069752
86,Atrial Fibrillation with Conduction System,0.1932862632796119
87,jun_avg_exit_sessions,0.189384949639834
88,Anal Fissure,0.18519446717573051
89,OCT_avg_video_duration,0.18401225370518515
90,jul_avg_exit_sessions,0.18390726196394525
91,Sebaceous Cyst,0.18360839621084707
92,Multiple Sclerosis,0.1824139314781662
93,Asthmatic Airways,0.18136156790342947
94,Myelodysplastic Syndrome,0.17999909747981913
95,ranking_8.0,0.17924413978445145
96,Chronic Lymphocytic Leukemia,0.17775614925245048
97,Leukemia,0.17755834940301637
98,Glaucoma,0.17729385222198904
99,Chemotherapy IV,0.17548943066008316
100,Cystic Fibrosis,0.17520219422669372
101,Uterus,0.17292404799891614
102,Kidney Stone,0.17252797036850315
103,Gout,0.17176607821857579
104,OCT_avg_video_dispalys,0.17150032575554744
105,Knee,0.170472441481058
106,Raynaud's Disease,0.1682364768833411
107,Atelectasis,0.16713807746065934
108,Type 2 Diabetes - Glucose Absorption,0.1666789194193494
109,Kidney Cancer,0.16437160258567582
110,McDonald's Criteria,0.16387672557058633
111,Hypoparathyroidism,0.163615880299631
112,Bronchitis,0.1626197364576626
113,Umbilical Ventral Hernia,0.16192015294726067
114,Spine,0.16148750376298165
115,Whiteboard,0.15885551651333774
116,Torn Rotator Cuff,0.15805027553902257
117,Breast,0.15615986308773191
118,Low Testosterone,0.15558926091033007
119,Asthma Inhaler,0.15550347416150842
120,Inner Ear Infection,0.1538225486667672
121,Small Cell Lung Cancer,0.1530845313740779
122,Blood Clot in Vein,0.15293273885036474
123,Lymphatic System,0.15279932632657847
124,state_Florida,0.15101918926610453
125,ALS,0.14854794444925185
126,Pancreas Anatomy,0.14635450965511723
127,jul_avg_Crash_sessions,0.14597176900887893
128,Oral Herpes,0.14538774114670794
129,Scoliosis,0.14300708166284223
130,Kidney Failure,0.14288385882561136
131,Epilepsy,0.1425891683744714
132,Skin,0.14183083966106785
133,Liver Cirrhosis,0.1412785380194494
134,Vaginal Birth,0.14113525679831823
135,Wagner Classification,0.13733141973969545
136,Gallstone Pancreatitis,0.13684365647318844
137,Cervix Anatomy,0.13548583301126682
138,Basal Cell Carcinoma (Gross),0.1331818095507383
139,Squamous Cell Cancer Of The Head And Neck,0.13317654819091712
140,Ventral Hernia,0.13207991696878504
141,Astigmatism,0.13069779301110288
142,Colon Polyps,0.12968503870512524
143,Stinging Insect Allergy,0.12939245677975736
144,Pancreatic Cancer,0.12911972203945743
145,Lewy Body Dementia,0.12799428844648497
146,Shoulder,0.12704425773778533
147,Sinusitis,0.12517653413122362
148,Ovarian Cancer,0.12299173141685213
149,nov_avg_exit_sessions,0.12158945368550905
150,Liver,0.11983068694277367
151,Kyphosis,0.11920315808117692
152,Artery Blockage,0.11893324079791463
153,Myocardial Ischemia,0.11883387951885835
154,Insulin and Glucose,0.11868332516459339
155,IUD Placement,0.11819861960182174
156,GERD,0.11773489793156773
157,Pharyngitis,0.11667328959078077
158,Parkinsons Disease,0.11555371753401318
159,Hypercholesterolemia,0.11512055682299609
160,Appendicitis,0.1149805641103234
161,Multiple Myeloma,0.11494718193477889
162,Psoriasis,0.11454932242703714
163,Stable Fracture,0.11431857811100342
164,Bladder,0.1132406272251867
165,Lupus,0.11268844183252216
166,Heart Failure,0.11247109603048612
167,fs_pct_0.0613_0.0661,0.1115139023571465
168,Haglund's Deformity,0.11118818486680915
169,Rosacea,0.10986757867027099
170,Neck,0.1091456592656856
171,Cervical Cancer,0.10901552387134923
172,Non-Small Cell Lung Cancer,0.10856628054421655
173,Dialysis Vascular Access,0.10781990539646563
174,Coronary Artery Bypass Grafting (CABG),0.10688032655355327
175,Advanced Atherosclerosis,0.10573550802733583
176,ABCDE Moles,0.1053519217843385
177,Pericardial Disease,0.10499009693349706
178,Prostate Cancer,0.10424836847166158
179,MRSA,0.10382379833610343
180,sept_avg_timeout_sessions,0.10346592223822182
181,Chronic Myeloid Leukemia,0.10263975854165452
182,High Blood Pressure,0.10247757664572565
183,Mastectomy,0.10227157276540874
184,Pneumonia,0.10202843392906791
185,Teeth,0.10181202426485321
186,Diabetes Type 2 Glucose Transport,0.0992927924096107
187,Gastrointestinal Cancers,0.0985332435779103
188,Basal Cell Carcinoma,0.09678252337069183
189,Tracheoesophageal Fistula,0.09650531339659943
190,Stomach Cancer,0.09624320234423614
191,Pulmonary Edema,0.09499117895976754
192,Heart,0.09432969114003532
193,PCOS,0.09039790921057758
194,Testicular Cancer,0.09030665872693168
195,Fusiform Aneurysm,0.08921420413201116
196,Comminuted Fracture,0.08853438938757983
197,Abdomen,0.08821150793792279
198,Ringworm: Tinea Pedis,0.08777491512425326
199,Strep Throat,0.08744037535706985
200,ADHD,0.08538771915899128
201,JUNE_avg_video_duration,0.08534893035797811
202,Malar Rash on Face,0.0835419071816326
203,Colon Cancer,0.08337191505290983
204,Leg,0.08305696059438934
205,Hiatal Hernia,0.08292661588551954
206,Mitral Valve Regurgitation,0.08269934181422924
207,Aplastic Anemia,0.08121856571356403
208,Peripheral Artery Disease,0.08088891313411467
209,Mohs Surgery,0.08033863001607223
210,Ulcerative Colitis,0.08009364652827132
211,Menopause,0.07870281365264045
212,Brain,0.07784117473970471
213,Reproductive,0.07768879233963424
214,Thalassemia,0.07667191640528351
215,Carpal Tunnel Syndrome,0.07590591424882155
216,Oral Cancer,0.07474267106098206
217,Large Intestine Cross Section,0.0719723900891138
218,Acid Reflux,0.07088547650850212
219,Dry Skin,0.07002543941643838
220,Thyroid Nodules,0.06947370749667993
221,Peripheral Anemia,0.06808045437119936
222,Concussion: Transected Neuron,0.06738740208052739
223,Back Pain,0.06680887106421086
224,Tuberculosis,0.06655077861992306
225,Critical Limb Ischemia,0.06584086808517955
226,Enlarged Parathyroid Gland,0.0656806003917534
227,Acne Detailed,0.065064574567278
228,Outer Ear Infection,0.06467240065317947
229,Kidney,0.06427254359295814
230,Torn Medial Meniscus,0.0638577881425599
231,Colon,0.06013406497522271
232,Diverticulosis,0.05986411350289595
233,Hepatitis,0.05913241642093534
234,Adam Insulin ,0.058783540502241445
235,Diabetic Foot Complications,0.05727300037133524
236,Implantable Port,0.057228606201844084
237,Renal Cell Carcinoma,0.05718971425411843
238,Irritable Bowel Syndrome,0.05611527215373132
239,Gastric Outlet Obstruction,0.05545951243785354
240,Liver Cancer,0.05539360938249095
241,Odontoid Fracture,0.05528329135547008
242,Endometriosis,0.054761844401242786
243,Ear,0.0544728468969359
244,Non Hodgkins Lymphoma,0.05444342364618891
245,Warts on Skin,0.05133334930948944
246,Myocardial Infarction,0.05085055805558415
247,Wrist,0.05046566962525567
248,Eye,0.05045411082387601
249,Shingles,0.05023982909100366
250,Urinary Incontinence,0.049572958329722625
251,Cervical Burst Fracture,0.04957262497563375
252,Aortic Valve Stenosis,0.04850632698503696
253,Peptic Ulcer Disease,0.047780810373799595
254,Arm,0.04770728126533319
255,jul_avg_timeout_sessions,0.04471286760705003
256,Melanoma,0.04469984569960251
257,Stroke,0.04360774894729935
258,Food Allergy,0.04345133819456106
259,Colorectal Cancer,0.04289412636972959
260,Hyperparathyroidism,0.042881620602043424
261,Endoscopy,0.04279367380387084
262,Saccular Aneurysm,0.042141853263009545
263,Lymph Node Cross Section,0.04162628342584129
264,Torn ACL,0.04086771483982271
265,Gallbladder Anatomy,0.040441369228043256
266,Hemophilia,0.038783935197212
267,Diabetes Type 1 Glucose Absorption,0.037528608487760635
268,Gallstones,0.037363139487947165
269,Hand,0.03661969129977697
270,Reproductive System,0.03660319610891845
271,Diabetes Type 1 Insulin Release,0.03604428951231219
272,Melanoma: Tissue,0.034784083705143305
273,Ankylosing Spondylitis,0.03468669167373602
274,Dry Macular Degeneration,0.033829975274346426
275,Migraine,0.03367859436373608
276,Crohn's Disease,0.03352995100594455
277,Lymphedema,0.03336840985376189
278,HIV/AIDS,0.033367412040775535
279,Barrett's Esophagus,0.032830934585221225
280,Diverticulitis,0.03256240093514698
281,Vasculature,0.032278652547603044
282,Sickle Cell Anemia,0.030790290225519892
283,Rheumatoid Arthritis,0.0305425682749324
284,Psoriatic Arthritis,0.030031371849786968
285,Eczema,0.02898858920936654
286,COPD,0.028755317622955127
287,Systems,0.027634261248034444
288,Common Cold,0.02741088844725608
289,Elbow,0.027124994369059907
290,Endometrial Cancer,0.02709972690623957
291,Acute Bronchitis,0.026486868583696938
292,Deep Vein Thrombosis,0.0254639639380304
293,Diabetic Nerve Problem,0.025336952271762365
294,Concussion: Brain Injury,0.02432143301672826
295,Aortic Dissection,0.023569306739984915
296,Hepatocellular Carcinoma,0.023500192303545515
297,Contact Dermatitis,0.023410769964834332
298,Breast Cancer,0.0233451670586094
299,Asthmatic Airway,0.023269364385110233
300,Lymph Nodes around Uterus,0.02232554825926968
301,Cardiac Catheterization,0.019783229758038996
302,SEPT_avg_video_duration,0.018549051315753608
303,Kidney Stones,0.01815426749277342
304,Thyroid Cancer,0.018057729630114785
305,Urinary Tract Infection,0.016362496763011533
306,Hypoglycemia,0.01581247300295502
307,Mammography,0.015568890586832104
308,Leukopenia,0.015257368596018181
309,Dry Eye,0.014721531166395557
310,Atrial Fibrillation,0.013416856693553272
311,nov_avg_Crash_sessions,0.011837905560071705
312,Pancreatic Bile Duct,0.010668017853504455
313,state_Texas,0.010074633563840795
314,Acne,0.009416075090944019
315,Inguinal Hernia: Indirect,0.009372228145071217
316,oct_avg_Crash_sessions,0.00874408097169872
317,Uterine Fibroids,0.00761061161161962
318,HIV Life Cycle,0.007412223323094216
319,Esophageal Cancer,0.0072863338969153865
320,Angina,0.007184018698975666
321,Hepatitis C,0.006655969833545769
322,Pulmonary Hypertension,0.006649367975872778
323,Atherosclerosis,0.005963754135643298
324,BPH,0.005413423287241604
325,HPV,0.004018317871429729
326,Bladder Cancer,0.0036368609470496696
327,Allergic Rhinitis,0.0032094971762765528
328,Varicose Veins,0.003177186479912444
329,Cataract,0.0027895361015019735
330,Lung Cancer,0.00024552123673508716
