,feature,importance
165,Anal Fissure,0.0001332737703816157
166,Scoliosis,0.00013086997706009408
167,Diabetes Type 2 Glucose Transport,0.00013080161850408017
168,HIV Life Cycle,0.00012949227226145076
169,Esophageal Cancer,0.0001293726483945993
170,Torn Medial Meniscus,0.00012863797517509792
171,Mastectomy,0.00012843750813025138
172,Ventricular Fibrillation with Conduction System,0.00012527572226922042
173,Depression: Brain Activity,0.0001250077992935745
174,BPH,0.00012330178756493973
175,Coronary Artery Disease,0.00012154664344326573
176,Implantable Port,0.0001207068108289473
177,Stroke,0.00011933458926613164
178,Lupus,0.00011791930741234507
179,Elbow,0.000117782215821392
180,Hepatitis,0.00011706777661117722
181,Gallstones,0.00011689206942504349
182,Allergic Rhinitis,0.0001132215961912535
183,Fusiform Aneurysm,0.00011291192445988831
184,Stomach Cancer,0.0001128108587557231
185,Advanced Atherosclerosis,0.00011111918776358366
186,Endometrial Cancer,0.00010989056630695548
187,Eczema,0.00010602111486412763
188,Astigmatism,0.00010508808540928527
189,Coronary Artery Bypass Grafting (CABG),0.00010462285778940071
190,Peptic Ulcer Disease,0.0001037784053005115
191,Appendicitis,0.00010342291836866615
192,Migraine,0.0001017974509181174
193,Hepatitis C,9.926556082907276e-05
194,COPD,9.80157967935117e-05
195,Urinary Incontinence,9.785550063397186e-05
196,Gastric Outlet Obstruction,9.188946634462406e-05
197,Diabetes Type 1 Insulin Release,9.162262389193898e-05
198,McDonald's Criteria,9.139343088195605e-05
199,Lung Cancer,9.132551417856742e-05
200,Breast Cancer,9.054673550038252e-05
201,Tracheoesophageal Fistula,9.004525495502033e-05
202,Atrial Fibrillation,8.954018400364418e-05
203,Kyphosis,8.854308035192964e-05
204,Celiac Disease,8.709442198081383e-05
205,Myocardial Ischemia,8.695740702655507e-05
206,Sinusitis,8.69161606813262e-05
207,Basal Cell Carcinoma (Gross),8.648842450626456e-05
208,Urinary Tract Infection,8.570632953934836e-05
209,Sebaceous Cyst,8.562001251480877e-05
210,Deep Vein Thrombosis,8.281283228271641e-05
211,Diabetes Type 1 Glucose Absorption,8.25205908904743e-05
212,Bladder,8.189852675074459e-05
213,Lymph Nodes around Uterus,8.175031617155113e-05
214,Dry Eye,8.030862362136129e-05
215,Lyme Disease,8.001402125256343e-05
216,Glaucoma,7.809198922290337e-05
217,Uterine Fibroids,7.804059903383747e-05
218,Smokers Lung,7.785032880854292e-05
219,Hyperparathyroidism,7.705722718835319e-05
220,Breast,7.636017275895996e-05
221,Prostate Cancer,7.544302544773519e-05
222,Inguinal Hernia: Indirect,7.521119657237738e-05
223,C-Section,7.433491643406404e-05
224,Kidney Failure,7.403553204883283e-05
225,Raynaud's Disease,7.327706618059011e-05
226,Concussion: Brain Injury,7.267798723101865e-05
227,Stye,7.264844038920346e-05
228,Alzheimer's Disease,7.01347435528545e-05
229,Outer Ear Infection,6.924302971815012e-05
230,Liver Cirrhosis,6.917360611900753e-05
231,Oral Herpes,6.895162499849141e-05
232,Dry Skin,6.817867057335292e-05
233,Melanoma,6.804435481697944e-05
234,Menopause,6.555749079647158e-05
235,Peripheral Artery Disease,6.448142688826818e-05
236,Liver Cancer,6.385832499978713e-05
237,Saccular Aneurysm,6.301850295710759e-05
238,Blister,6.254947129815369e-05
239,Warts on Skin,6.218090449300053e-05
240,Acute Bronchitis,6.093397189923364e-05
241,Stinging Insect Allergy,5.9138532353607304e-05
242,HIV/AIDS,5.7628555659584715e-05
243,Hypercholesterolemia,5.710544781323521e-05
244,jun_avg_Crash_sessions,5.7031532872687615e-05
245,Common Cold,5.6830262400869204e-05
246,Comminuted Fracture,5.479636250066076e-05
247,ALS,5.46234944929091e-05
248,MRSA,5.460862041389617e-05
249,Critical Limb Ischemia,5.4205700716785404e-05
250,Mitral Valve Regurgitation,5.419234701305854e-05
251,Inner Ear Infection,5.41411889414691e-05
252,Tuberculosis,5.407791941029756e-05
253,Pneumonia,5.378082731238852e-05
254,PCOS,5.166089368817512e-05
255,Cataract,5.10825344452964e-05
256,Aortic Dissection,5.051398247816612e-05
257,Aplastic Anemia,5.006190869786426e-05
258,Multiple Sclerosis,4.975478499589551e-05
259,Immunotherapy,4.9127893758751814e-05
260,Epilepsy,4.724230834870017e-05
261,Psoriasis,4.704876605271335e-05
262,Colorectal Cancer,4.674384335414731e-05
263,Leukemia,4.673854305028109e-05
264,Atelectasis,4.5946808954851724e-05
265,HPV,4.570866049598642e-05
266,Ringworm: Tinea Pedis,4.5420731299746544e-05
267,Squamous Cell Cancer Of The Head And Neck,4.534738092800428e-05
268,Influenza,4.4880164659350564e-05
269,Cystic Fibrosis,4.435446930377497e-05
270,aug_avg_Crash_sessions,4.356526000769197e-05
271,Umbilical Ventral Hernia,4.133831281962227e-05
272,Myocardial Infarction,4.1283450434760086e-05
273,Food Allergy,4.095335936878039e-05
274,Asthmatic Airways,4.083541650371111e-05
275,Lewy Body Dementia,4.0802137519524956e-05
276,Testicular Cancer,4.042445234144213e-05
277,Kidney Cancer,3.803243328715112e-05
278,Bladder Cancer,3.728244438122953e-05
279,Parkinsons Disease,3.6985891218684435e-05
280,Rectocele,3.6275378641610003e-05
281,sept_avg_Crash_sessions,3.619085414282484e-05
282,Bronchitis,3.564040864475192e-05
283,Rosacea,3.5152395830232725e-05
284,Acne Detailed,3.4144696514861565e-05
285,Ventral Hernia,3.362948118363159e-05
286,Torn ACL,3.219100339299381e-05
287,Hodgkin's Lymphoma,3.2019196511555366e-05
288,Lymphedema,3.057337349363014e-05
289,Melanoma: Tissue,2.9043182775199658e-05
290,Chronic Lymphocytic Leukemia,2.8920003181632564e-05
291,Lymph Node Cross Section,2.8879018269198768e-05
292,Sickle Cell Anemia,2.8848135390542702e-05
293,Malar Rash on Face,2.8411633364965637e-05
294,Dry Macular Degeneration,2.7281113560984786e-05
295,Non Hodgkins Lymphoma,2.7023750691497417e-05
296,Concussion: Transected Neuron,2.667426845367136e-05
297,jul_avg_Crash_sessions,2.627467724469035e-05
298,Oral Cancer,2.5653252981460545e-05
299,Small Cell Lung Cancer,2.4857892138225422e-05
300,Pharyngitis,2.4654313997566116e-05
301,Non-Small Cell Lung Cancer,2.4046540189820335e-05
302,Pulmonary Edema,2.167553097809463e-05
303,Hemophilia,2.142346491455091e-05
304,Asthmatic Airway,2.0982733725362934e-05
305,Chronic Myeloid Leukemia,2.0281059187929427e-05
306,Stable Fracture,1.9671993272440394e-05
307,Multiple Myeloma,1.9414303152094042e-05
308,Dialysis Vascular Access,1.7449417664251046e-05
309,Cervical Burst Fracture,1.620240537406576e-05
310,Myeloma,1.5430778887291598e-05
311,Pulmonary Hypertension,1.5071372210543857e-05
312,Gastrointestinal Cancers,1.4611891275893165e-05
313,Leukopenia,1.3467872139916403e-05
314,Peripheral Anemia,1.2154562564688724e-05
315,Contact Dermatitis,1.1985839419086269e-05
316,Myelodysplastic Syndrome,1.1791603484490161e-05
317,Cushing's Syndrome,1.0811984047903607e-05
318,Ovarian Cancer,1.0401135946242207e-05
319,Renal Cell Carcinoma,9.892859518994726e-06
320,Hepatocellular Carcinoma,9.711211981275777e-06
321,Kidney Stone,9.55827989233541e-06
322,Haglund's Deformity,8.675659139854782e-06
323,Pericardial Disease,7.264256584330891e-06
324,Thalassemia,5.324070794436061e-06
325,Cervical Cancer,4.44361588891373e-06
326,Heart Attack,3.8092952887145286e-06
327,Odontoid Fracture,3.7382665222150555e-06
328,Pertussis,2.865950078106489e-06
329,oct_avg_Crash_sessions,0.0
330,nov_avg_Crash_sessions,0.0
331,Whiteboard,0.0
