,feature,importance
84,Cardiac Catheterization,0.0010657882925080885
85,Uterus,0.0010070828160559828
86,Colonoscopy,0.0009980279208144864
87,Foot,0.0009687328951118067
88,Prostate Anatomy Tour,0.000967339379948635
89,Liver,0.0009452101345719098
90,Atrial Fibrillation with Conduction System,0.0009440422962324032
91,Rheumatoid Arthritis,0.0009337120750000573
92,GERD,0.0009075621258714739
93,Esophagus,0.0009039581398297864
94,Hand,0.00090231994185718
95,Varicose Veins,0.0008440142481747189
96,Irritable Bowel Syndrome,0.0007924884573592456
97,Low Testosterone,0.0007810446210975611
98,Arm,0.0007484459034446762
99,Gallbladder Anatomy,0.0007432423080392488
100,Ankylosing Spondylitis,0.0007180154658283901
101,Hiatal Hernia,0.000713611332383466
102,Gout,0.0006668833572175065
103,Pregnancy,0.0006618695317487817
104,Systems,0.0006599128125910964
105,Colon Cancer,0.0006429184947614992
106,Urinary System,0.000631261382485902
107,Ear,0.000629445873120389
108,Barrett's Esophagus,0.0006068318356343762
109,IUD Placement,0.0005851757516043396
110,Stomach Cross Section,0.0005841977179264554
111,Diverticulosis,0.0005751152196490165
112,Pancreatic Cancer,0.0005647881406111408
113,Strep Throat,0.0005633108669758737
114,Hypoglycemia,0.000552264249950944
115,Endometriosis,0.0005487846796338078
116,Mohs Surgery,0.000524850732941566
117,Torn Rotator Cuff,0.0005216833497875709
118,Crohn's Disease,0.0005191973312306685
119,Mole Mapping,0.0004940604097437128
120,Kidney,0.00048796281372043477
121,Eye,0.00048530966877613073
122,Skin,0.00048483508591355804
123,Angina,0.00047537199062289446
124,Kidney Stones,0.00047169062431793614
125,ADHD,0.00047000349840732955
126,Blood Clot in Vein,0.0004672539442242919
127,Wrist,0.00046668105015783
128,Gallstone Pancreatitis,0.0004640378412865187
129,Wagner Classification,0.00046202061346393557
130,BPH,0.00045069638812523496
131,Diverticulitis,0.0004286789259310823
132,Psoriatic Arthritis,0.00042654880738977267
133,Vaginal Birth,0.00042234767201596745
134,Anal Fissure,0.0004153353621989338
135,Heart Failure,0.0004106328557200224
136,Basal Cell Carcinoma (Gross),0.00039940492757578686
137,Cervix Anatomy,0.0003987514836978312
138,ABCDE Moles,0.0003902322020465831
139,Lymphatic System,0.00038419874431720155
140,Hepatitis C,0.0003788959064036089
141,Hypoparathyroidism,0.00037814560095338073
142,Diabetes Type 2 Glucose Transport,0.00037638447568607685
143,Thyroid Cancer,0.00037453902345962504
144,Type 2 Diabetes - Glucose Absorption,0.00035986402315163983
145,Esophageal Cancer,0.0003561500347805452
146,Sinus,0.0003531225722827836
147,Atherosclerosis,0.0003456815278816884
148,Prostate Brachytherapy,0.0003452349090338813
149,Acid Reflux,0.0003445695391770123
150,High Blood Pressure,0.0003384515418701578
151,Aortic Valve Stenosis,0.00032469412879171383
152,Breast Cancer,0.0003226367941962771
153,Acne,0.0003200845542356527
154,Chemotherapy IV,0.00031583390120017835
155,Carpal Tunnel Syndrome,0.000315284380434913
156,Lupus,0.00031473048299379263
157,Peptic Ulcer Disease,0.0003112311971077626
158,Gallstones,0.0003103969441952883
159,C-Section,0.0003097923952997612
160,Scoliosis,0.0003088261813083607
161,Coronary Artery Disease,0.0002998714577971466
162,Advanced Atherosclerosis,0.00029764108806218533
163,Stroke,0.0002948545237111352
164,Implantable Port,0.0002913623572179613
165,Ulcerative Colitis,0.00029105006371739556
166,Mastectomy,0.00028976224405348434
167,HIV Life Cycle,0.0002867986870587105
168,Reproductive,0.0002858828855151038
169,Allergic Rhinitis,0.00027835119951821145
170,Shingles,0.0002770336856024655
171,Prostate Cancer,0.0002730085145441771
172,COPD,0.0002705434320730436
173,Ventricular Fibrillation with Conduction System,0.0002688968965383947
174,Fusiform Aneurysm,0.00026571059468573897
175,Eczema,0.00026517039808131456
176,Kyphosis,0.00026402387503912764
177,Colon,0.0002603214436436723
178,Astigmatism,0.00025464596098488147
179,Liver Cirrhosis,0.0002530565540807661
180,Depression: Brain Activity,0.00024939394954186396
181,Smokers Lung,0.00024674047887896384
182,Deep Vein Thrombosis,0.0002443255558959648
183,Appendicitis,0.00023979968932418257
184,Migraine,0.0002390153782706183
185,Elbow,0.00023805272518863307
186,Mammography,0.00023710597501059476
187,Mitral Valve Regurgitation,0.0002320933669827511
188,Dry Skin,0.00023131699749222287
189,Endometrial Cancer,0.00023061822590471592
190,Inner Ear Infection,0.00022884758799456378
191,Basal Cell Carcinoma,0.00022604655628014826
192,Hyperparathyroidism,0.00022500312417772945
193,Lung Cancer,0.00022494604216727687
194,Enlarged Parathyroid Gland,0.00022289452419520142
195,Bladder,0.0002221991436333453
196,Reproductive System,0.00021909316517341117
197,Dry Eye,0.00021711517345713
198,Hemorrhoids,0.00021588149559032904
199,External Beam Radiation,0.0002088824487038315
200,Concussion: Brain Injury,0.00019263460786884433
201,Diabetes Type 1 Glucose Absorption,0.00019047460491168353
202,Glaucoma,0.00018926121438720705
203,Stye,0.00018714177156457071
204,Leukemia,0.00018665998292903918
205,Outer Ear Infection,0.00018122553665922815
206,Multiple Sclerosis,0.0001783911786917818
207,Torn Medial Meniscus,0.00017469653919348384
208,Uterine Fibroids,0.00017312901150642301
209,Warts on Skin,0.00017288716987686508
210,PCOS,0.00016883408088569254
211,Blister,0.00016849852897782804
212,Urinary Incontinence,0.00016759532039538105
213,Diabetes Type 1 Insulin Release,0.00016662278888585056
214,Sinusitis,0.0001645523332351311
215,Lymph Nodes around Uterus,0.00016345813255539676
216,Stomach Cancer,0.0001586587405589892
217,Inguinal Hernia: Indirect,0.00015243129082509428
218,Celiac Disease,0.00015215057293732458
219,Breast,0.00015211769183504873
220,Gastric Outlet Obstruction,0.00015155972463946392
221,ALS,0.00014994694914154756
222,Urinary Tract Infection,0.00014949627790173634
223,Influenza,0.00014916649429672112
224,Hypercholesterolemia,0.0001476770524977494
225,Alzheimer's Disease,0.00014614911515849687
226,Comminuted Fracture,0.00014385651326297857
227,Aortic Dissection,0.0001425288267582167
228,Tuberculosis,0.00014090665702421303
229,Liver Cancer,0.00013816433735162174
230,HIV/AIDS,0.0001375904390571413
231,McDonald's Criteria,0.00013680702677363143
232,Psoriasis,0.0001332406431395849
233,Saccular Aneurysm,0.00013141268203597375
234,Coronary Artery Bypass Grafting (CABG),0.0001302168606080487
235,Hepatitis,0.00012946918986585793
236,Asthmatic Airways,0.00012807089577340097
237,Menopause,0.00012585543101065105
238,Atrial Fibrillation,0.00012479428178099525
239,Lymph Node Cross Section,0.00012350408791620286
240,Myocardial Infarction,0.00012291446401815158
241,Tracheoesophageal Fistula,0.00012281999490346436
242,MRSA,0.00012203099381429501
243,Myocardial Ischemia,0.00012175221205208337
244,Raynaud's Disease,0.0001209468741691128
245,Pneumonia,0.00011835726862656277
246,Acute Bronchitis,0.00011547496562298871
247,Umbilical Ventral Hernia,0.00011380173141329865
248,Malar Rash on Face,0.00011305992145557157
249,Squamous Cell Cancer Of The Head And Neck,0.00011274673793258287
250,Melanoma,0.00011271231225545466
251,Stinging Insect Allergy,0.00011199677065645451
252,Common Cold,0.00010874952710329337
253,Testicular Cancer,0.00010838346580929688
254,Critical Limb Ischemia,0.00010827159659642025
255,Food Allergy,0.00010725370188145527
256,Aplastic Anemia,0.00010633870884155458
257,Non-Small Cell Lung Cancer,0.00010446788470420428
258,Lyme Disease,0.00010161876444114506
259,Lewy Body Dementia,0.00010155020156062523
260,Peripheral Artery Disease,0.00010153423585034578
261,Stable Fracture,0.00010082232264607367
262,Kidney Failure,9.922448847105755e-05
263,Cataract,9.730637848970614e-05
264,Oral Cancer,9.708435153422124e-05
265,Ringworm: Tinea Pedis,9.602513214181506e-05
266,Atelectasis,9.56202732490533e-05
267,Ventral Hernia,9.529007099610466e-05
268,Sebaceous Cyst,9.389923281483457e-05
269,Rosacea,8.551605929029308e-05
270,Hemophilia,8.379804395646405e-05
271,Contact Dermatitis,8.137123704563233e-05
272,Sickle Cell Anemia,8.102851615345494e-05
273,Cervical Burst Fracture,8.038340240242362e-05
274,Leukopenia,7.956107510444086e-05
275,Oral Herpes,7.76505918393084e-05
276,Immunotherapy,7.414325950623747e-05
277,Rectocele,7.243572291067987e-05
278,Bronchitis,7.233579257726982e-05
279,Parkinsons Disease,7.145709253685968e-05
280,Kidney Cancer,6.845053109479139e-05
281,Torn ACL,6.4672184812648e-05
282,Melanoma: Tissue,6.384088795320253e-05
283,Pulmonary Hypertension,6.122040375672983e-05
284,Asthmatic Airway,6.085481500637742e-05
285,Concussion: Transected Neuron,5.59272273066809e-05
286,Colorectal Cancer,5.094472152301005e-05
287,Cushing's Syndrome,5.029650184978255e-05
288,HPV,5.025697441957388e-05
289,Non Hodgkins Lymphoma,4.5778056369256296e-05
290,Bladder Cancer,4.514009041594055e-05
291,Pulmonary Edema,4.466053167370022e-05
292,Epilepsy,4.446570120691051e-05
293,aug_avg_Crash_sessions,4.272979142533803e-05
294,Chronic Myeloid Leukemia,4.171608655063471e-05
295,Acne Detailed,4.109586957738585e-05
296,Multiple Myeloma,3.860691301728412e-05
297,Pharyngitis,3.848404747774153e-05
298,Myeloma,3.55401642880219e-05
299,Ovarian Cancer,3.398602077049682e-05
300,Cystic Fibrosis,3.312753661719769e-05
301,Lymphedema,3.0878013492820256e-05
302,Dry Macular Degeneration,3.020662706382129e-05
303,Small Cell Lung Cancer,2.4016735081211018e-05
304,Chronic Lymphocytic Leukemia,2.1143196793330134e-05
305,Haglund's Deformity,2.1120083824970495e-05
306,Odontoid Fracture,2.1054274612161412e-05
307,Hodgkin's Lymphoma,1.848769421835176e-05
308,Gastrointestinal Cancers,1.7697732882215365e-05
309,Pertussis,1.6823150819393566e-05
310,jun_avg_Crash_sessions,1.6740588682012905e-05
311,Pericardial Disease,1.588547937445116e-05
312,sept_avg_Crash_sessions,1.5563325206038558e-05
313,jul_avg_Crash_sessions,1.4498288863160836e-05
314,Peripheral Anemia,1.3919055091121625e-05
315,Heart Attack,1.2714312857496227e-05
316,Myelodysplastic Syndrome,1.2686286881227768e-05
317,Dialysis Vascular Access,1.2072096197126656e-05
318,Thalassemia,1.1515886120556584e-05
319,Hepatocellular Carcinoma,1.1425504230948007e-05
320,Cervical Cancer,8.695667536497984e-06
321,Kidney Stone,5.030494978027822e-06
322,Renal Cell Carcinoma,4.094038308256037e-06
323,oct_avg_Crash_sessions,0.0
324,nov_avg_Crash_sessions,0.0
325,Whiteboard,0.0
