,feature,importance
75,Adam Insulin ,0.0
76,Advanced Atherosclerosis,0.0
77,Allergic Rhinitis,0.0
78,Alzheimer's Disease,0.0
79,Anal Fissure,0.0
80,Angina,0.0
81,Ankylosing Spondylitis,0.0
82,Aortic Dissection,0.0
83,Aortic Valve Stenosis,0.0
84,Aplastic Anemia,0.0
85,Appendicitis,0.0
86,Arm,0.0
87,Artery Blockage,0.0
88,Asthma Inhaler,0.0
89,Asthmatic Airway,0.0
90,Asthmatic Airways,0.0
91,Astigmatism,0.0
92,Atelectasis,0.0
93,Atherosclerosis,0.0
94,Atrial Fibrillation,0.0
95,Atrial Fibrillation with Conduction System,0.0
96,BPH,0.0
97,Barrett's Esophagus,0.0
98,Basal Cell Carcinoma,0.0
99,Basal Cell Carcinoma (Gross),0.0
100,Bladder,0.0
101,Bladder Cancer,0.0
102,Blister,0.0
103,Blood Clot in Vein,0.0
104,Brain,0.0
105,Breast,0.0
106,Breast Cancer,0.0
107,Bronchitis,0.0
108,C-Section,0.0
109,COPD,0.0
110,Cardiac Catheterization,0.0
111,Carpal Tunnel Syndrome,0.0
112,Cataract,0.0
113,Celiac Disease,0.0
114,Cervical Burst Fracture,0.0
115,Cervical Cancer,0.0
116,Cervix Anatomy,0.0
117,Chemotherapy IV,0.0
118,Chronic Lymphocytic Leukemia,0.0
119,Chronic Myeloid Leukemia,0.0
120,Colon,0.0
121,Colon Cancer,0.0
122,Colon Polyps,0.0
123,Colonoscopy,0.0
124,Colorectal Cancer,0.0
125,Comminuted Fracture,0.0
126,Common Cold,0.0
127,Concussion: Brain Injury,0.0
128,Concussion: Transected Neuron,0.0
129,Contact Dermatitis,0.0
130,Coronary Artery Bypass Grafting (CABG),0.0
131,Coronary Artery Disease,0.0
132,Critical Limb Ischemia,0.0
133,Crohn's Disease,0.0
134,Cushing's Syndrome,0.0
135,Cystic Fibrosis,0.0
136,Deep Vein Thrombosis,0.0
137,Depression: Brain Activity,0.0
138,Diabetes Type 1 Glucose Absorption,0.0
139,Diabetes Type 1 Insulin Release,0.0
140,Diabetes Type 2 Glucose Transport,0.0
141,Diabetic Foot Complications,0.0
142,Diabetic Nerve Problem,0.0
143,Diabetic Retinopathy,0.0
144,Dialysis Vascular Access,0.0
145,Diverticulitis,0.0
146,Diverticulosis,0.0
147,Dry Eye,0.0
148,Dry Macular Degeneration,0.0
149,Dry Skin,0.0
150,Ear,0.0
151,Eczema,0.0
152,Elbow,0.0
153,Endometrial Cancer,0.0
154,Endometriosis,0.0
155,Endoscopy,0.0
156,Enlarged Parathyroid Gland,0.0
157,Epilepsy,0.0
158,Esophageal Cancer,0.0
159,Esophagus,0.0
160,External Beam Radiation,0.0
161,Eye,0.0
162,Food Allergy,0.0
163,Foot,0.0
164,Fusiform Aneurysm,0.0
165,GERD,0.0
166,Gallbladder Anatomy,0.0
167,Gallstone Pancreatitis,0.0
168,Gallstones,0.0
169,Gastric Outlet Obstruction,0.0
170,Gastrointestinal Cancers,0.0
171,Glaucoma,0.0
172,Gout,0.0
173,HIV Life Cycle,0.0
174,HIV/AIDS,0.0
175,HPV,0.0
176,Haglund's Deformity,0.0
177,Hand,0.0
178,Head,0.0
179,Heart,0.0
180,Heart Attack,0.0
181,Heart Failure,0.0
182,Hemophilia,0.0
183,Hemorrhoids,0.0
184,Hepatitis,0.0
185,Hepatitis C,0.0
186,Hepatocellular Carcinoma,0.0
187,Hiatal Hernia,0.0
188,High Blood Pressure,0.0
189,Hodgkin's Lymphoma,0.0
190,Hypercholesterolemia,0.0
191,Hyperparathyroidism,0.0
192,Hypoglycemia,0.0
193,Hypoparathyroidism,0.0
194,IUD Placement,0.0
195,Immunotherapy,0.0
196,Implantable Port,0.0
197,Influenza,0.0
198,Inguinal Hernia: Indirect,0.0
199,Inner Ear Infection,0.0
200,Insulin and Glucose,0.0
201,Irritable Bowel Syndrome,0.0
202,Kidney,0.0
203,Kidney Cancer,0.0
204,Kidney Failure,0.0
205,Kidney Stone,0.0
206,Kidney Stones,0.0
207,Knee,0.0
208,Kyphosis,0.0
209,Large Intestine Cross Section,0.0
210,Leg,0.0
211,Leukemia,0.0
212,Leukopenia,0.0
213,Lewy Body Dementia,0.0
214,Liver,0.0
215,Liver Cancer,0.0
216,Liver Cirrhosis,0.0
217,Low Testosterone,0.0
218,Lung,0.0
219,Lung Cancer,0.0
220,Lupus,0.0
221,Lyme Disease,0.0
222,Lymph Node Cross Section,0.0
223,Lymph Nodes around Uterus,0.0
224,Lymphatic System,0.0
225,Lymphedema,0.0
226,MRSA,0.0
227,Malar Rash on Face,0.0
228,Mammography,0.0
229,Mastectomy,0.0
230,McDonald's Criteria,0.0
231,Melanoma,0.0
232,Melanoma: Tissue,0.0
233,Menopause,0.0
234,Migraine,0.0
235,Mitral Valve Regurgitation,0.0
236,Mohs Surgery,0.0
237,Mole Mapping,0.0
238,Multiple Myeloma,0.0
239,Multiple Sclerosis,0.0
240,Myelodysplastic Syndrome,0.0
241,Myeloma,0.0
242,Myocardial Infarction,0.0
243,Myocardial Ischemia,0.0
244,Neck,0.0
245,Non Hodgkins Lymphoma,0.0
246,Non-Small Cell Lung Cancer,0.0
247,Odontoid Fracture,0.0
248,Oral Cancer,0.0
249,Oral Herpes,0.0
250,Osteoarthritis,0.0
251,Osteoporosis,0.0
252,Outer Ear Infection,0.0
253,Ovarian Cancer,0.0
254,PCOS,0.0
255,Pancreas Anatomy,0.0
256,Pancreatic Bile Duct,0.0
257,Pancreatic Cancer,0.0
258,Parkinsons Disease,0.0
259,Pelvis,0.0
260,Peptic Ulcer Disease,0.0
261,Pericardial Disease,0.0
262,Peripheral Anemia,0.0
263,Peripheral Artery Disease,0.0
264,Pertussis,0.0
265,Pharyngitis,0.0
266,Pneumonia,0.0
267,Pregnancy,0.0
268,Prostate Anatomy Tour,0.0
269,Prostate Brachytherapy,0.0
270,Prostate Cancer,0.0
271,Psoriasis,0.0
272,Psoriatic Arthritis,0.0
273,Pulmonary Edema,0.0
274,Pulmonary Hypertension,0.0
275,Raynaud's Disease,0.0
276,Rectocele,0.0
277,Renal Cell Carcinoma,0.0
278,Reproductive,0.0
279,Reproductive System,0.0
280,Rheumatoid Arthritis,0.0
281,Ringworm: Tinea Pedis,0.0
282,Rosacea,0.0
283,Saccular Aneurysm,0.0
284,Scoliosis,0.0
285,Sebaceous Cyst,0.0
286,Shingles,0.0
287,Shoulder,0.0
288,Sickle Cell Anemia,0.0
289,Sinus,0.0
290,Sinusitis,0.0
291,Skin,0.0
292,Small Cell Lung Cancer,0.0
293,Smokers Lung,0.0
294,Spine,0.0
295,Squamous Cell Cancer Of The Head And Neck,0.0
296,Stable Fracture,0.0
297,Stinging Insect Allergy,0.0
298,Stomach Cancer,0.0
299,Stomach Cross Section,0.0
300,Strep Throat,0.0
301,Stroke,0.0
302,Stye,0.0
303,Systems,0.0
304,Teeth,0.0
305,Testicular Cancer,0.0
306,Thalassemia,0.0
307,Thorax,0.0
308,Thyroid Cancer,0.0
309,Thyroid Nodules,0.0
310,Torn ACL,0.0
311,Torn Medial Meniscus,0.0
312,Torn Rotator Cuff,0.0
313,Tracheoesophageal Fistula,0.0
314,Tuberculosis,0.0
315,Type 2 Diabetes - Glucose Absorption,0.0
316,Ulcerative Colitis,0.0
317,Umbilical Ventral Hernia,0.0
318,Urinary Incontinence,0.0
319,Urinary System,0.0
320,Urinary Tract Infection,0.0
321,Uterine Fibroids,0.0
322,Uterus,0.0
323,Vaginal Birth,0.0
324,Varicose Veins,0.0
325,Vasculature,0.0
326,Ventral Hernia,0.0
327,Ventricular Fibrillation with Conduction System,0.0
328,Wagner Classification,0.0
329,Warts on Skin,0.0
330,Whiteboard,0.0
331,Wrist,0.0
