,feature,importance
65,Prostate Anatomy Tour,0.21313873359620072
66,specialty_Cardiovascular Disease,0.21221708459468722
67,Depression: Brain Activity,0.21110490355707004
68,Diabetes Type 1 Insulin Release,0.20127147883088414
69,Prostate Brachytherapy,0.1972130761159381
70,Basal Cell Carcinoma (Gross),0.19137152873304053
71,Large Intestine Cross Section,0.1912314062819683
72,Breast,0.19031974257987525
73,Psoriasis,0.1896056323381902
74,Blister,0.18744930973301732
75,Multiple Myeloma,0.18634864611625573
76,Pelvis,0.18555810570725773
77,Melanoma: Tissue,0.18188017719670013
78,Thyroid Nodules,0.1813850206553502
79,Tracheoesophageal Fistula,0.18032628975410583
80,Knee,0.17954108269802468
81,Hypoparathyroidism,0.1764765693312588
82,Gallstone Pancreatitis,0.17534021145741582
83,External Beam Radiation,0.17471278567538312
84,Heart Failure,0.17454213893312462
85,McDonald's Criteria,0.17354299252775493
86,Osteoarthritis,0.17256816977758424
87,Pancreas Anatomy,0.17003576264086007
88,Myocardial Ischemia,0.16923824238983468
89,Endoscopy,0.16915693617533706
90,jul_avg_exit_sessions,0.16825912655073452
91,Immunotherapy,0.16813144300146804
92,jul_avg_Crash_sessions,0.16359906629498966
93,Rosacea,0.1618724570227107
94,Sinus,0.16175999703913443
95,Concussion: Transected Neuron,0.1613730539829142
96,Diabetes Type 2 Glucose Transport,0.15826953522618314
97,Abdomen,0.15824050519466706
98,GERD,0.15754030193362428
99,Ventral Hernia,0.15622748235628653
100,Rheumatoid Arthritis,0.15611559506887548
101,state_Texas,0.1555017837648868
102,Skin,0.1554135811266247
103,Diabetic Retinopathy,0.1544064579402204
104,Foot,0.1539831442904872
105,aug_avg_Crash_sessions,0.1532204951665584
106,Small Cell Lung Cancer,0.15195631026715054
107,Astigmatism,0.15030875101557817
108,Diverticulitis,0.1488119785957209
109,JUL_avg_video_dispalys,0.14836626352380589
110,Stye,0.14787400282694416
111,Influenza,0.145293499328635
112,Hypercholesterolemia,0.144283222816459
113,Barrett's Esophagus,0.14428089123606636
114,Ringworm: Tinea Pedis,0.1441506098366507
115,Torn Rotator Cuff,0.14188684314718716
116,Critical Limb Ischemia,0.14118514368275287
117,Gout,0.13943477542873603
118,Lyme Disease,0.13923374527399565
119,Pancreatic Cancer,0.13921159880323053
120,Neck,0.1391933044604388
121,Lewy Body Dementia,0.13913707238546769
122,Atelectasis,0.13832518106655065
123,Inner Ear Infection,0.13627384369026285
124,Smokers Lung,0.13381363446496672
125,Oral Herpes,0.13376929090496578
126,Urinary Tract Infection,0.13358579723346795
127,Glaucoma,0.13340965557313839
128,Tuberculosis,0.13326184848199635
129,Back Pain,0.13297613665653224
130,Alzheimer's Disease,0.13278714773959852
131,Shoulder,0.13099242359722113
132,High Blood Pressure,0.13087861406456666
133,Kyphosis,0.12890803899564318
134,jul_avg_timeout_sessions,0.12885226572068756
135,Epilepsy,0.12839266106846384
136,Kidney Failure,0.1267628795106135
137,Atrial Fibrillation with Conduction System,0.1259772750976066
138,Rectocele,0.1252871355923108
139,Celiac Disease,0.12416754235978189
140,Menopause,0.12164108326185948
141,Spine,0.12162348821078506
142,Squamous Cell Cancer Of The Head And Neck,0.12118423425328763
143,HIV/AIDS,0.12006510323383805
144,Dry Skin,0.11856327821829446
145,Ovarian Cancer,0.11759128602581637
146,Mohs Surgery,0.11749535725040998
147,Myelodysplastic Syndrome,0.11741171995776269
148,Lymph Node Cross Section,0.11736030837327892
149,Endometriosis,0.11680583701727558
150,PCOS,0.11509262878270239
151,Asthmatic Airways,0.11390674149236082
152,Coronary Artery Disease,0.11279541415414554
153,Kidney Cancer,0.11260565641557825
154,Bladder,0.10750637157279969
155,Atherosclerosis,0.10685192119802277
156,Peptic Ulcer Disease,0.1068223705064131
157,Cervical Burst Fracture,0.10518539943336166
158,Wrist,0.10512366462286991
159,Pharyngitis,0.10397029116120857
160,Stomach Cancer,0.10324185995808388
161,Dry Eye,0.10229708649969159
162,Diverticulosis,0.10224241536172345
163,Scoliosis,0.10179529220304669
164,Advanced Atherosclerosis,0.10146287165073077
165,Kidney,0.10139772388583909
166,Urinary Incontinence,0.10107635932161951
167,Stinging Insect Allergy,0.10020949759077433
168,MRSA,0.10005692351261324
169,nov_avg_exit_sessions,0.09880009956356774
170,Shingles,0.09814362896993646
171,Chronic Lymphocytic Leukemia,0.09680001700460907
172,Whiteboard,0.09616351048236796
173,Colon,0.09598401319834933
174,JUNE_avg_video_duration,0.09550489617773292
175,Chemotherapy IV,0.09540011653127503
176,SEPT_avg_video_dispalys,0.09430414964070791
177,Pregnancy,0.09372632349299428
178,Insulin and Glucose,0.09275968241804475
179,Torn Medial Meniscus,0.09253177033757681
180,Asthmatic Airway,0.09233293301728916
181,ALS,0.09200189244099276
182,Hiatal Hernia,0.09095398957926171
183,Mastectomy,0.09074413275427061
184,Uterine Fibroids,0.09072220546619046
185,Thalassemia,0.09067326927753802
186,Bladder Cancer,0.09008223252298923
187,ADHD,0.08976468856760318
188,Peripheral Anemia,0.08958489919297417
189,Food Allergy,0.08905286660062654
190,Low Testosterone,0.08867018219538592
191,Lymphatic System,0.08859759158461646
192,Bronchitis,0.0878433342275463
193,Aplastic Anemia,0.08766887270159501
194,Diabetes Type 1 Glucose Absorption,0.08661357440471686
195,Chronic Myeloid Leukemia,0.08568278945566216
196,Colon Cancer,0.08524346887953949
197,HPV,0.08489438098942004
198,Lupus,0.08450836291049953
199,fs_pct_0.0257_0.0261,0.08446664522288673
200,Liver Cancer,0.08263991776308477
201,Artery Blockage,0.08258921759685348
202,Stomach,0.0822100967336736
203,sept_avg_Crash_sessions,0.08117120543724408
204,Liver,0.08051062412052726
205,Non-Small Cell Lung Cancer,0.08020414213281887
206,Vaginal Birth,0.0800945227184549
207,Wagner Classification,0.07990801203839315
208,Urinary System,0.07813751084838509
209,Deep Vein Thrombosis,0.07769633829825653
210,Appendicitis,0.07712967485342113
211,Acute Bronchitis,0.0758241653385016
212,Asthma Inhaler,0.07453603554005413
213,Ventricular Fibrillation with Conduction System,0.07337007639660821
214,facility_type_Private Group,0.07324804233318485
215,Dry Macular Degeneration,0.07148083767442423
216,Oral Cancer,0.07127664519420002
217,Leg,0.07089975776527212
218,Ulcerative Colitis,0.07034328943848324
219,Pancreatic Bile Duct,0.06925985514916835
220,Lung Cancer,0.06850122542399216
221,Hepatitis,0.06826915981386913
222,Comminuted Fracture,0.06664478324122868
223,Lymph Nodes around Uterus,0.0654276119455352
224,Heart,0.0652260623381637
225,jun_avg_Crash_sessions,0.06461155735187939
226,Elbow,0.06439023627900936
227,Lymphedema,0.06429871166418083
228,Stroke,0.06420594999090697
229,Ear,0.06331064974276736
230,Colorectal Cancer,0.062155953878547374
231,Haglund's Deformity,0.06123812612421101
232,Uterus,0.06075951877961371
233,Raynaud's Disease,0.060496636127606196
234,ABCDE Moles,0.060354511891052405
235,Dialysis Vascular Access,0.058544734141560154
236,Cardiac Catheterization,0.05727533568479935
237,Eczema,0.055083224003003396
238,Enlarged Parathyroid Gland,0.05414414956119687
239,state_Florida,0.05414069437747822
240,Breast Cancer,0.05349832083874072
241,Sinusitis,0.05287041160211369
242,jun_avg_exit_sessions,0.05267598943692352
243,Pneumonia,0.0519732019851852
244,Reproductive,0.051946655336309364
245,Pulmonary Hypertension,0.051370685578037825
246,SEPT_avg_video_duration,0.05114953997648579
247,Angina,0.051140279287010745
248,OCT_avg_video_duration,0.04897255234063633
249,Hepatitis C,0.048659342098443845
250,Brain,0.048643189659783356
251,Hepatocellular Carcinoma,0.04826218153146827
252,Testicular Cancer,0.047997635241882323
253,Varicose Veins,0.04692656919371594
254,Stable Fracture,0.04655079762564666
255,Aortic Dissection,0.046314439480436106
256,Atrial Fibrillation,0.04587582428491988
257,Non Hodgkins Lymphoma,0.04544135346884126
258,Common Cold,0.04358209862815466
259,Acne Detailed,0.04354516540257149
260,Saccular Aneurysm,0.04227073944886536
261,Warts on Skin,0.04176050212556441
262,Melanoma,0.04061848077950936
263,Acid Reflux,0.0403600822033857
264,Arm,0.039740369872111624
265,Migraine,0.03953034872187995
266,Gastric Outlet Obstruction,0.03912801938456708
267,Thyroid Cancer,0.03865388755040196
268,JUNE_avg_video_dispalys,0.038428538000004474
269,Leukopenia,0.038334084352091485
270,Parkinsons Disease,0.03807882598303718
271,COPD,0.03728315220076186
272,Blood Clot in Vein,0.036971671634675726
273,Basal Cell Carcinoma,0.0350868630100716
274,Concussion: Brain Injury,0.03491380009882547
275,Endometrial Cancer,0.034018543545801284
276,Carpal Tunnel Syndrome,0.03355243062123838
277,Inguinal Hernia: Indirect,0.03301884313387781
278,oct_avg_Crash_sessions,0.03288934553581487
279,Odontoid Fracture,0.03283570777194154
280,Vasculature,0.03091517842110729
281,Implantable Port,0.029980672257394935
282,Outer Ear Infection,0.029936174857396896
283,Mammography,0.029745933904502125
284,Peripheral Artery Disease,0.028966399056628064
285,Gallstones,0.028110339591727068
286,Colon Polyps,0.028043164678571264
287,Cervical Cancer,0.027614945386186748
288,Psoriatic Arthritis,0.027349868071790635
289,Torn ACL,0.02614678927098534
290,ranking_6.0,0.025982218800903494
291,Irritable Bowel Syndrome,0.02527561710192885
292,Sickle Cell Anemia,0.025103929525326873
293,Malar Rash on Face,0.024504278738683175
294,Diabetic Foot Complications,0.024098583171206115
295,Acne,0.023878268662769143
296,sept_avg_timeout_sessions,0.023393224349323883
297,Hemophilia,0.023116334219300063
298,Cystic Fibrosis,0.022417888318868935
299,nov_avg_Crash_sessions,0.020626356720263785
300,Ankylosing Spondylitis,0.0201202845023555
301,Allergic Rhinitis,0.01949327173183738
302,Aortic Valve Stenosis,0.019353078964072217
303,Reproductive System,0.019100186580078247
304,Cataract,0.018875090705043025
305,Adam Insulin ,0.01723712317926841
306,Kidney Stones,0.016846243197443465
307,Coronary Artery Bypass Grafting (CABG),0.016164684766755283
308,fs_pct_0.0196_0.0239,0.014828089573593422
309,Strep Throat,0.01481327040987961
310,Hypoglycemia,0.014500164014685844
311,HIV Life Cycle,0.014317307433923718
312,Teeth,0.014235163233390774
313,Myocardial Infarction,0.013716047513210266
314,Systems,0.013346648852790612
315,Fusiform Aneurysm,0.01316362044613133
316,avg_campaigns,0.012995743164749126
317,BPH,0.01298636418745373
318,Gastrointestinal Cancers,0.01279734769613756
319,Renal Cell Carcinoma,0.012437059532037205
320,IUD Placement,0.01215259419448227
321,oct_avg_exit_sessions,0.011374811916275514
322,Pericardial Disease,0.01115362850485246
323,Mitral Valve Regurgitation,0.007632038865865531
324,Hand,0.005583853745887879
325,Crohn's Disease,0.00557396010052575
326,Gallbladder Anatomy,0.004778018758249406
327,Hyperparathyroidism,0.0046723468533067455
328,Contact Dermatitis,0.004557530872894702
329,sept_avg_exit_sessions,0.0038722718518234426
330,Esophageal Cancer,0.0021380766173060726
331,Pulmonary Edema,0.0005550389811606383
