,feature,importance
149,oct_avg_exit_sessions,0.12485308980784762
150,High Blood Pressure,0.12284732897889494
151,Vaginal Birth,0.12217337626978705
152,Rectocele,0.12184048292242573
153,Lymphatic System,0.12172974261935245
154,Non-Small Cell Lung Cancer,0.1210654235344731
155,Multiple Myeloma,0.1199507266169989
156,Pneumonia,0.11905128416531477
157,Prostate Cancer,0.11870340050129985
158,Thyroid Nodules,0.11856542838796723
159,Diabetic Nerve Problem,0.11806795111353027
160,Abdomen,0.11724210648829222
161,Myocardial Ischemia,0.11723789301666891
162,Squamous Cell Cancer Of The Head And Neck,0.11614029293403419
163,Insulin and Glucose,0.11553002994515124
164,Lewy Body Dementia,0.11509326542579301
165,Tuberculosis,0.11488038201481578
166,Haglund's Deformity,0.11436023187700348
167,Peripheral Artery Disease,0.11365776330799357
168,Food Allergy,0.11206472204130347
169,Tracheoesophageal Fistula,0.11070328690502909
170,Brain,0.1099743909538776
171,Torn Rotator Cuff,0.10983423400359779
172,jul_avg_timeout_sessions,0.10968626385598494
173,Wagner Classification,0.10830516187867523
174,Rosacea,0.10814767908489381
175,Pharyngitis,0.10809126017403456
176,Eye,0.10733345834872152
177,Strep Throat,0.10644427417484759
178,Colon Polyps,0.10548145745527777
179,Artery Blockage,0.10278787688874266
180,Kidney,0.09954670821629923
181,Aplastic Anemia,0.09617039162385944
182,JUNE_avg_video_dispalys,0.0952565881982805
183,Colon Cancer,0.09433810095128685
184,Shoulder,0.09395389878158983
185,Parkinsons Disease,0.09394137981595581
186,Hiatal Hernia,0.09110749386477182
187,Diabetes Type 2 Glucose Transport,0.09066282015947656
188,ADHD,0.09029338359083963
189,Shingles,0.09008798745818465
190,HIV/AIDS,0.08975197885442646
191,Comminuted Fracture,0.08957218967758174
192,Wrist,0.08861012058913514
193,Cervical Burst Fracture,0.08828571937046509
194,Reproductive,0.08777614986430408
195,MRSA,0.08730009738990673
196,state_Texas,0.0868255038053365
197,Cystic Fibrosis,0.08660439147309817
198,Advanced Atherosclerosis,0.0865897956591531
199,Dialysis Vascular Access,0.08601606989808559
200,Back Pain,0.0858997343051988
201,Cardiac Catheterization,0.08525954186468192
202,PCOS,0.08504569607845439
203,Peripheral Anemia,0.0849848241073248
204,Lymphedema,0.08443086522293296
205,Diverticulosis,0.08435811208471392
206,Lung Cancer,0.08434779586421802
207,Vasculature,0.08364263353331845
208,Mastectomy,0.0833816988895541
209,Basal Cell Carcinoma,0.08237608335295592
210,Urinary Incontinence,0.08088460610252023
211,Ventral Hernia,0.07934647533405895
212,SEPT_avg_video_dispalys,0.07785170288383027
213,Malar Rash on Face,0.07784890645089691
214,fs_pct_0.0257_0.0261,0.07715808886984692
215,Rheumatoid Arthritis,0.07683058400131837
216,Irritable Bowel Syndrome,0.07679518181614384
217,Hyperparathyroidism,0.07568690924877496
218,Thyroid Cancer,0.0752067594407149
219,Mohs Surgery,0.0745393962857603
220,Chronic Myeloid Leukemia,0.07429949071688886
221,COPD,0.07306457967309327
222,nov_avg_exit_sessions,0.07302549000241643
223,Lupus,0.07212592309566618
224,Diverticulitis,0.07146033957617531
225,Leukopenia,0.07078710706157845
226,Stable Fracture,0.0684697299309115
227,Heart Failure,0.06845375351722291
228,Non Hodgkins Lymphoma,0.06781344510067779
229,Ulcerative Colitis,0.06722114880032733
230,Pericardial Disease,0.06594790590211773
231,Dry Macular Degeneration,0.06485428345806651
232,Testicular Cancer,0.0639694294054185
233,ABCDE Moles,0.06261939574470904
234,Atherosclerosis,0.06082214022080869
235,Critical Limb Ischemia,0.06069274752373168
236,Barrett's Esophagus,0.060012668832637624
237,Acute Bronchitis,0.059987623598733476
238,Bladder Cancer,0.05959507930287636
239,OCT_avg_video_duration,0.05914949319155814
240,Appendicitis,0.0578858288686906
241,Oral Cancer,0.056825493448103205
242,Saccular Aneurysm,0.05672642909635895
243,Outer Ear Infection,0.05658648912621413
244,Dry Skin,0.05491785131036635
245,Eczema,0.054144916792774944
246,Sickle Cell Anemia,0.05357177551209939
247,Ear,0.053257170737723146
248,Fusiform Aneurysm,0.05240995696007002
249,Hepatitis,0.05156800293555593
250,Gallstones,0.05097302705076736
251,Gastric Outlet Obstruction,0.0495516112953901
252,Pulmonary Hypertension,0.049531853966646965
253,Stroke,0.04890062351689795
254,Inguinal Hernia: Indirect,0.047046913883624635
255,Acne Detailed,0.046902356690032114
256,Torn Medial Meniscus,0.04629679828704619
257,Myocardial Infarction,0.043310599973111805
258,Cataract,0.04182700600367467
259,Hand,0.0417491822515738
260,Adam Insulin ,0.039864213365372284
261,Gallbladder Anatomy,0.03883260429431428
262,Aortic Valve Stenosis,0.03802818913341682
263,Psoriatic Arthritis,0.03762377938366721
264,Atrial Fibrillation,0.03579497055797934
265,Renal Cell Carcinoma,0.03469428168881171
266,Hepatitis C,0.034158613082659904
267,Colorectal Cancer,0.03348642792444941
268,Migraine,0.03222043346672871
269,Mitral Valve Regurgitation,0.031077281972535918
270,Colon,0.031027638684512773
271,Heart,0.030431204155690745
272,Varicose Veins,0.029355297179066143
273,SEPT_avg_video_duration,0.029095064256242177
274,Allergic Rhinitis,0.02801178368691864
275,Ankylosing Spondylitis,0.024989255328986926
276,Melanoma: Tissue,0.02418299314603795
277,Aortic Dissection,0.024043814442563913
278,Angina,0.023677553970635014
279,Diabetes Type 1 Insulin Release,0.023160366997958773
280,HIV Life Cycle,0.022505583706336728
281,Kidney Stones,0.022410826768539647
282,Carpal Tunnel Syndrome,0.022230812833139168
283,Diabetes Type 1 Glucose Absorption,0.02183324803343196
284,Acid Reflux,0.02160234924153398
285,Hypoglycemia,0.021439507739966824
286,Dry Eye,0.021050603800547265
287,JUNE_avg_video_duration,0.021025007664386777
288,Warts on Skin,0.019741171225976507
289,IUD Placement,0.019476010661829676
290,Breast Cancer,0.018541369550851745
291,Arm,0.01839804704459127
292,Pancreatic Bile Duct,0.015616544713954166
293,Uterine Fibroids,0.014815565911882576
294,Endometriosis,0.014565515163043712
295,Hemophilia,0.014505382541251034
296,Endometrial Cancer,0.013642578182427895
297,fs_pct_0.0239_0.024,0.012869432718927326
298,Enlarged Parathyroid Gland,0.012834004927389963
299,Diabetic Foot Complications,0.012269460154164313
300,Crohn's Disease,0.011726349106884146
301,Implantable Port,0.011714711139350959
302,Deep Vein Thrombosis,0.011357681825118279
303,BPH,0.011293398569511623
304,Torn ACL,0.01012489635366098
305,Common Cold,0.009674971819087165
306,Pulmonary Edema,0.009594688921007115
307,Elbow,0.009096924312941542
308,Odontoid Fracture,0.00894036272294075
309,Systems,0.007426115562828774
310,Coronary Artery Bypass Grafting (CABG),0.006306020477027708
311,Asthmatic Airway,0.00594406449727898
312,Gastrointestinal Cancers,0.005433627066079317
313,Peptic Ulcer Disease,0.005362042796760192
314,Teeth,0.004975847802838927
315,Hepatocellular Carcinoma,0.0034026057794909565
316,Lymph Nodes around Uterus,0.002739659378569976
317,Esophageal Cancer,0.0026059699933394043
318,nov_avg_Crash_sessions,0.002348192582011425
319,Melanoma,0.002318510687660618
320,Reproductive System,0.002154787820418869
321,HPV,0.0020883827431666946
322,Concussion: Brain Injury,0.001900255410086687
323,Contact Dermatitis,0.0018263950623609972
324,oct_avg_Crash_sessions,0.001778879138019184
325,Mammography,0.0014368911123948528
326,Urinary Tract Infection,0.0013259076865733905
327,sept_avg_timeout_sessions,0.0011178258054398598
328,Acne,0.00011905870249650081
