,feature,importance
254,SEPT_avg_video_duration,0.03637290260375323
255,oct_avg_exit_sessions,0.03620457059491381
256,Non-Small Cell Lung Cancer,0.03589669513220073
257,Hepatocellular Carcinoma,0.03532908060499113
258,Mastectomy,0.03522393214268159
259,Gallbladder Anatomy,0.03450089664210629
260,Insulin and Glucose,0.033854009919428246
261,Hepatitis,0.03376469623631201
262,Cardiac Catheterization,0.03319918186298636
263,Bladder Cancer,0.03251443382392057
264,Acid Reflux,0.03098127322071491
265,Concussion: Brain Injury,0.030879002497732524
266,Hiatal Hernia,0.030377855909007125
267,Neck,0.03020503012993777
268,Hypoglycemia,0.02992368906250418
269,Liver Cancer,0.029664479445170564
270,HPV,0.02941144924028158
271,JUL_avg_video_dispalys,0.028518797009927488
272,Odontoid Fracture,0.028307099948058245
273,Vaginal Birth,0.028179379328625912
274,Migraine,0.027959354176838886
275,Ankylosing Spondylitis,0.02791959962243109
276,Cataract,0.024789935285992694
277,Colorectal Cancer,0.024182142519254227
278,Large Intestine Cross Section,0.02364101612616264
279,Lung Cancer,0.0230748052778291
280,Oral Cancer,0.022307179880741306
281,Contact Dermatitis,0.02195966421613871
282,Colon,0.021544426990429306
283,Malar Rash on Face,0.021539065572816287
284,Crohn's Disease,0.020469638907421664
285,Hand,0.020109158873896214
286,Common Cold,0.019747234005867368
287,Ventral Hernia,0.017889809089422285
288,Breast Cancer,0.01788784264143178
289,Systems,0.017462255756763505
290,Colon Cancer,0.01637158069084315
291,Osteoarthritis,0.016257563063071523
292,Teeth,0.015798637798101825
293,Endoscopy,0.01569589788587902
294,Renal Cell Carcinoma,0.015587050778482364
295,Atrial Fibrillation,0.014719859035824116
296,Diabetes Type 1 Glucose Absorption,0.0146375182785308
297,Heart Failure,0.014319742308602432
298,Diverticulosis,0.014071997674690754
299,Acute Bronchitis,0.013784104947183233
300,Diabetes Type 2 Glucose Transport,0.013450881894036678
301,Pregnancy,0.013330847148498406
302,Acne,0.013147174235841238
303,Ear,0.010824159287338292
304,Hemophilia,0.010055772892377534
305,Uterine Fibroids,0.009842294831689476
306,Enlarged Parathyroid Gland,0.009780900636537575
307,Coronary Artery Bypass Grafting (CABG),0.009611784958220876
308,COPD,0.006874121730370511
309,JUNE_avg_video_dispalys,0.0061018349277086915
310,Peptic Ulcer Disease,0.005787644144066749
311,BPH,0.005750104022778442
312,Warts on Skin,0.0051438029646022265
313,Sinus,0.0050200069181430326
314,Psoriatic Arthritis,0.004978335860227283
315,Lupus,0.004864483222456117
316,Barrett's Esophagus,0.004701349245869733
317,Implantable Port,0.004545762404743064
318,Diabetic Nerve Problem,0.004049505453189446
319,Gallstones,0.0038847240888722555
320,Advanced Atherosclerosis,0.0035517332478824885
321,aug_avg_exit_sessions,0.0035129799588688036
322,Angina,0.0026441522981068746
323,Stable Fracture,0.0020013004164942103
324,fs_pct_0.024_0.0245,0.001869860542895283
325,Small Cell Lung Cancer,0.001704788011517927
326,Dry Skin,0.0010944845476763257
327,Whiteboard,2.2624513652862536e-15
328,oct_avg_Crash_sessions,1.292829351592145e-15
