,feature,importance
119,Hypoparathyroidism,0.0002650811812738299
120,Sinus,0.00025311332891910117
121,Diverticulitis,0.00025086950663134037
122,Kidney,0.0002430040634103109
123,ADHD,0.00023414393090898257
124,Vaginal Birth,0.00023262116265782625
125,Torn Rotator Cuff,0.0002323106116793834
126,Wagner Classification,0.00023107936249655976
127,Eye,0.0002236395266616173
128,Strep Throat,0.00022219636059942898
129,Wrist,0.00021482880325569123
130,Gallstone Pancreatitis,0.00021422385677004186
131,ABCDE Moles,0.00021369280908187566
132,Skin,0.00021253605817307127
133,Stomach Cross Section,0.00021044374050021994
134,Coronary Artery Disease,0.00020706597292423926
135,Endometriosis,0.00020069489505187684
136,Heart Failure,0.00019715788780495352
137,Angina,0.0001971366964167686
138,Cervix Anatomy,0.00018389806774815476
139,High Blood Pressure,0.0001827686047620104
140,Lymphatic System,0.00017926803237452998
141,Atherosclerosis,0.00017423800766546902
142,BPH,0.0001673946216629957
143,Reproductive,0.00016467814765139846
144,Basal Cell Carcinoma,0.0001635018407325142
145,Psoriatic Arthritis,0.00016226962714756144
146,Chemotherapy IV,0.00016089544700403577
147,Ulcerative Colitis,0.00015931442140948332
148,Esophageal Cancer,0.00015611825809486472
149,Crohn's Disease,0.00015555269186160465
150,Prostate Brachytherapy,0.00015526845660613413
151,Carpal Tunnel Syndrome,0.0001548521019068749
152,Colon,0.00015214726761631327
153,Acne,0.00015072790379027875
154,Hemorrhoids,0.00014941896169284373
155,Gallstones,0.0001478891237075583
156,Hepatitis C,0.0001478887475088978
157,Aortic Valve Stenosis,0.00014616703563366835
158,Elbow,0.00014524644115589504
159,Lupus,0.0001445980753192568
160,Type 2 Diabetes - Glucose Absorption,0.0001443271376705593
161,Stroke,0.00014148133609638724
162,Gastric Outlet Obstruction,0.00014121140980984502
163,Ventricular Fibrillation with Conduction System,0.00014079936357294358
164,Diabetes Type 2 Glucose Transport,0.0001379025443188546
165,External Beam Radiation,0.00013768619405789837
166,Anal Fissure,0.00013623893875823175
167,Blood Clot in Vein,0.00013564995347691697
168,HIV Life Cycle,0.0001354406645420402
169,Reproductive System,0.0001348028934442636
170,Acid Reflux,0.00013473486957023392
171,Basal Cell Carcinoma (Gross),0.0001333934441163493
172,Thyroid Cancer,0.00013280070148356931
173,Shingles,0.0001320744915178866
174,Hepatitis,0.00012959133947587046
175,Allergic Rhinitis,0.00012712166833605894
176,Mastectomy,0.0001265033162393328
177,Mammography,0.00012447035449401593
178,Outer Ear Infection,0.00012154363068572459
179,COPD,0.0001194165528313475
180,Appendicitis,0.00011927466017696082
181,Diabetes Type 1 Insulin Release,0.00011844922211
182,Kyphosis,0.00011815824148172324
183,Advanced Atherosclerosis,0.00011800584829562734
184,Glaucoma,0.00011700301273427792
185,Implantable Port,0.00011539561176375753
186,Scoliosis,0.00011462243597297453
187,Enlarged Parathyroid Gland,0.00011447167057039576
188,Celiac Disease,0.00011389815788651206
189,Hyperparathyroidism,0.00010994356372697508
190,Urinary Incontinence,0.00010916489918261583
191,Endometrial Cancer,0.00010870280065034365
192,Diabetes Type 1 Glucose Absorption,0.00010870046806063761
193,Stomach Cancer,0.0001052887812653124
194,McDonald's Criteria,0.00010527827779017523
195,Bladder,0.00010491639986574691
196,Depression: Brain Activity,0.00010463590202108191
197,Fusiform Aneurysm,0.00010457272463432153
198,Lyme Disease,0.00010414003834925921
199,Prostate Cancer,0.00010413806686200485
200,Lung Cancer,0.00010376349879988351
201,Breast Cancer,0.0001029092158633758
202,Liver Cirrhosis,9.988230326728543e-05
203,Deep Vein Thrombosis,9.949902076912958e-05
204,Eczema,9.916381096358598e-05
205,Atrial Fibrillation,9.652902670678148e-05
206,Peripheral Artery Disease,9.319024392702451e-05
207,Common Cold,9.220384266323678e-05
208,C-Section,9.193231526255329e-05
209,Lymph Nodes around Uterus,8.940999921377624e-05
210,Inguinal Hernia: Indirect,8.848460117658296e-05
211,Melanoma,8.772928903790823e-05
212,Torn Medial Meniscus,8.690903453728702e-05
213,Astigmatism,8.608067448556537e-05
214,Dry Eye,8.49344784603569e-05
215,Peptic Ulcer Disease,8.229265213273174e-05
216,Migraine,8.205310714996598e-05
217,Breast,8.109779171454039e-05
218,Inner Ear Infection,8.065579031759306e-05
219,Atelectasis,7.73278967970621e-05
220,Stye,7.703933621777654e-05
221,Lewy Body Dementia,7.674779760960863e-05
222,Sinusitis,7.544942699738098e-05
223,Mitral Valve Regurgitation,7.402491319843341e-05
224,Warts on Skin,7.354592111843096e-05
225,Urinary Tract Infection,7.282673161063855e-05
226,Coronary Artery Bypass Grafting (CABG),6.996603569454771e-05
227,Dry Skin,6.900465973358751e-05
228,Uterine Fibroids,6.874660950638854e-05
229,Food Allergy,6.780952717341526e-05
230,Menopause,6.718924366717283e-05
231,Concussion: Brain Injury,6.591271550157706e-05
232,Myocardial Ischemia,6.494289452916938e-05
233,Smokers Lung,6.338021242812994e-05
234,Tuberculosis,6.330749023476435e-05
235,Kidney Failure,6.283117454410254e-05
236,Alzheimer's Disease,6.212088289930745e-05
237,Lymphedema,5.899376133347346e-05
238,Cataract,5.825318317709406e-05
239,jun_avg_Crash_sessions,5.6726772228446084e-05
240,Oral Herpes,5.6585014893427035e-05
241,Blister,5.636460077947894e-05
242,Influenza,5.635155236606083e-05
243,Comminuted Fracture,5.551959578247936e-05
244,HIV/AIDS,5.5102190708841075e-05
245,Hypercholesterolemia,5.476066624119303e-05
246,Liver Cancer,5.3873092703909325e-05
247,Asthmatic Airways,5.343414211101572e-05
248,Acute Bronchitis,5.2755321842763193e-05
249,Tracheoesophageal Fistula,5.207713043501034e-05
250,Sebaceous Cyst,5.083071179763641e-05
251,Immunotherapy,5.057846832460598e-05
252,Aortic Dissection,5.006022776475133e-05
253,Ringworm: Tinea Pedis,4.9808864437190626e-05
254,Aplastic Anemia,4.8606586773478644e-05
255,Ventral Hernia,4.8586718160921463e-05
256,Saccular Aneurysm,4.7698627323842385e-05
257,Rosacea,4.766718832573886e-05
258,Pneumonia,4.699489737333589e-05
259,Stable Fracture,4.629129553188554e-05
260,Multiple Sclerosis,4.5669729767204375e-05
261,Raynaud's Disease,4.4486994403139056e-05
262,Bladder Cancer,4.424210427691021e-05
263,Asthmatic Airway,4.327053836055421e-05
264,Psoriasis,4.320856538244845e-05
265,Umbilical Ventral Hernia,4.220930437315492e-05
266,Kidney Cancer,4.171771664590314e-05
267,Lymph Node Cross Section,4.096705237023787e-05
268,Testicular Cancer,4.0722460424715194e-05
269,PCOS,3.9024630953757284e-05
270,Leukemia,3.869151384551411e-05
271,ALS,3.824922743859458e-05
272,MRSA,3.799717194597492e-05
273,Stinging Insect Allergy,3.515208492293797e-05
274,sept_avg_Crash_sessions,3.476646983257115e-05
275,Gastrointestinal Cancers,3.472337594594784e-05
276,Epilepsy,3.427094249182866e-05
277,Critical Limb Ischemia,3.3545751227167175e-05
278,Malar Rash on Face,3.2939659548300555e-05
279,Cystic Fibrosis,3.22424543999916e-05
280,Sickle Cell Anemia,3.1571628976353585e-05
281,Oral Cancer,3.1468496449295e-05
282,Squamous Cell Cancer Of The Head And Neck,3.135675743585061e-05
283,aug_avg_Crash_sessions,3.088599525561192e-05
284,jul_avg_Crash_sessions,3.0299926859722082e-05
285,Myocardial Infarction,3.01824656646531e-05
286,Pharyngitis,3.001175907270885e-05
287,Contact Dermatitis,2.850907013203833e-05
288,Chronic Lymphocytic Leukemia,2.845670180299717e-05
289,Parkinsons Disease,2.732575015711667e-05
290,Dialysis Vascular Access,2.7122029386887664e-05
291,Melanoma: Tissue,2.6890555797917518e-05
292,Cervical Burst Fracture,2.5922394509078868e-05
293,Non-Small Cell Lung Cancer,2.5288414358683076e-05
294,Bronchitis,2.462089562930851e-05
295,Leukopenia,2.4363984826299487e-05
296,Rectocele,2.391471118749189e-05
297,Pulmonary Edema,2.361763068940467e-05
298,Small Cell Lung Cancer,2.3294696311769604e-05
299,Dry Macular Degeneration,2.291065521473914e-05
300,Hodgkin's Lymphoma,2.274340961667089e-05
301,Myeloma,2.2321920574465993e-05
302,HPV,2.20729385966484e-05
303,Colorectal Cancer,2.1193262121955196e-05
304,Hemophilia,2.0507743551467876e-05
305,Cushing's Syndrome,2.007192112993114e-05
306,Acne Detailed,1.914907541107628e-05
307,Concussion: Transected Neuron,1.887206610983547e-05
308,Cervical Cancer,1.833086632180271e-05
309,Torn ACL,1.832630805523741e-05
310,Thalassemia,1.6362098433535557e-05
311,Multiple Myeloma,1.4124163501456905e-05
312,Pulmonary Hypertension,1.0107267551424126e-05
313,Heart Attack,9.649197048064333e-06
314,Pertussis,9.633140729113532e-06
315,Non Hodgkins Lymphoma,9.475637212757426e-06
316,Kidney Stone,9.397532655091834e-06
317,Haglund's Deformity,9.21560519834202e-06
318,Myelodysplastic Syndrome,8.25824471313062e-06
319,Pericardial Disease,7.0696057674709566e-06
320,Peripheral Anemia,6.096992657146746e-06
321,Chronic Myeloid Leukemia,5.553775479008376e-06
322,Hepatocellular Carcinoma,4.835106450281453e-06
323,Ovarian Cancer,4.0076055366568615e-06
324,Odontoid Fracture,3.5744138029651745e-06
325,Renal Cell Carcinoma,2.3751908151600714e-06
326,oct_avg_Crash_sessions,0.0
327,nov_avg_Crash_sessions,0.0
328,Whiteboard,0.0
